Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
Atoa,https://www.crunchbase.com/organization/atoa,2200000,USD,2200000,Private,Pre-Seed,11-50,"Finance, Financial Services, FinTech, Payments","London, England, United Kingdom",Atoa is an Open Banking-based payment solution for UK businesses. Any customer with a UK mobile banking app can pay using Atoa.,,,,https://paywithatoa.co.uk,For Profit,hello@paywithatoa.co.uk,https://www.linkedin.com/company/paywithatoa,"Atoa Instant Bank Pay allows UK merchants to receive payments at a flat fee which is up to 70% cheaper than card machines. Merchants receive funds in their bank accounts instantly instead of having to wait 1-2 days as is the usual case with card machines and debit cards. Using Atoa involves no contracts (pay as you go), no hardware fees and no chargeback fraud risk (all payments are approved via bank app and have Strong Customer Authentication). You can sign up in minutes by downloading the ""Atoa Merchant"" app or by visiting www.paywithatoa.co.uk.",,2022-01-01,year,2200000,USD,2200000,"Financial Services, Payments",Active,2022-11-24,,,,,
Native Teams,https://www.crunchbase.com/organization/native-teams,2000000,EUR,2111150,Private,Seed,101-250,"FinTech, Information Services, Information Technology, Internet, Software","London, England, United Kingdom","Native Teams is a platform that offers payments and employment tools for freelancers, remote workers, and clients.",,,Jack Thorogood,https://nativeteams.com/,For Profit,support@nativeteams.com,https://www.linkedin.com/company/nativeteamspeople,"Native Teams is a platform that offers payments and employment tools for freelancers, remote workers, and clients. Native Teams was founded in 2021 and was headquartered in London.",,2021-01-01,year,2000000,EUR,2111149,"Financial Services, Information Technology, Internet Services, Software",Active,2022-12-08,,,,,
Unlikely AI,https://www.crunchbase.com/organization/unlikely-ai,18500000,GBP,21756523,Private,Seed,11-50,"Artificial Intelligence, Software","London, England, United Kingdom","Unlikely AI is a talented group that is approaching artificial intelligence from a daring, fresh angle.",,,William Tunstall-Pedoe,https://unlikely.ai/,For Profit,,https://www.linkedin.com/company/unlikely-ai/,"Unlikely AI is a talented group that is approaching artificial intelligence from a daring, fresh angle.",,2018-01-01,year,17400000,GBP,20339173,"Artificial Intelligence, Data and Analytics, Science and Engineering, Software",Active,2022-09-12,,,,,
ID5,https://www.crunchbase.com/organization/id5,7229627,USD,7229627,Private,Series A,11-50,"Advertising, Information Technology, Internet, Marketing","London, England, United Kingdom",ID5 is an independent shared identity infrastructure for ad tech platforms and premium publishers,,,"Mathieu Roche, Pierre-Antoine Durgeat, Scott Menzer",https://id5.io,For Profit,contact@id5.io,https://www.linkedin.com/company/id5.io/,"ID5 was created to improve online advertising for consumers, media owners and advertisers, with the ultimate goal to help publishers grow sustainable revenue.  ID5 provides the advertising ecosystem with a transparent, scalable and privacy-compliant identity infrastructure. Its solutions improve user recognition and match rates and provide a stable, consented and encrypted user ID to replace third-party cookies and MAIDs. This enables publishers to better monetise their audiences, advertisers to run effective and measurable campaigns, and platforms to maximise the value of data and inventory for their customers.",Less than $1M,2017-01-01,year,6000000,USD,6000000,"Advertising, Information Technology, Internet Services, Sales and Marketing",Active,2021-03-30,,,,,
Cambridge GaN Devices,https://www.crunchbase.com/organization/cambridge-gan-devices,28500000,USD,28500000,Private,Series B,11-50,Semiconductor,"Cambridge, Cambridgeshire, United Kingdom",Cambridge GaN Devices develops transistors designed to bring widespread adoption of GaN technology in consumer electronics.,,,"Florin Udrea, Giorgia Longobardi",https://camgandevices.com/,For Profit,,https://www.linkedin.com/company/cambridge-gan-devices-limited/,"Cambridge GaN Devices (CGD) is a semiconductor company that develops energy-efficient GaN-based power devices to make greener electronic devices. The company, a spin-out of Cambridge University, operates at a market worth exceeding $30 billion. Cambridge GaN Devices was named Tech Scaleup of the Year by Business Weekly in the category of green electronics in autumn 2021 and was awarded the UK Business Angels Association (UKBAA) deep tech Investment of the Year.",$1M to $10M,2016-01-01,year,19000000,USD,19000000,"Hardware, Science and Engineering",Active,2022-11-11,,,,,
Nude,https://www.crunchbase.com/organization/nude,7353716,GBP,9366952,Private,Seed,11-50,"Consumer Lending, E-Commerce, Lending","Glasgow, Glasgow City, United Kingdom",The new way to save for and purchase your first home.,,,"Crawford Taylor, Marty Bell, Stephen Doherty",https://nude.co.uk,For Profit,hey@getnude.com,https://www.linkedin.com/company/savewithnude/,"Nude helps first-time buyers save for and purchase their first home. Set a target, then get personal insights and lifestyle tweaks to knock months or even years off your goal – without ruining your social life. We’re rebuilding the home-buying experience to make it easier and more enjoyable than ever before. From saving that first £5, to sending champagne to celebrate on move-in day, we guide you all the way. You’ll have your keys in no time. Our ambitions are large and global, including applying for a banking licence to launch Nude mortgages and to support people through all of life's big moments, like weddings, children's accounts and retirement too.",Less than $1M,2019-01-01,year,1950000,GBP,2561788,"Commerce and Shopping, Financial Services, Lending and Investments",Active,2022-03-30,,,,,
Re:infer,https://www.crunchbase.com/organization/reinfer-io,11183201,USD,11183201,Private,Seed,11-50,"Analytics, Artificial Intelligence, Big Data, Enterprise, Machine Learning, Natural Language Processing","London, England, United Kingdom","Re:infer is the Conversational Data Intelligence platform for the enterprise. Mine, monitor and automate service conversations.",Re:infer acquired by UiPath,https://www.crunchbase.com/acquisition/uipath-acquires-reinfer-io--cf9f9f0e,"Edward Challis, Marius Cobzarenco",https://reinfer.io,For Profit,info@reinfer.io,https://www.linkedin.com/company/re-infer,"Re:infer, the Conversational Data Intelligence platform built for the enterprise. Businesses use our platform to optimise customer experience, increase scalability, and improve governance and control. We democratise the power of NLU to transform service. Operated via a zero-code user interface Re:infer allows business, domain experts, and COE developers to create ML or NLP models quickly and at scale. Re:infer is a spinout from UCL, a global centre for artificial intelligence research, is backed by Seedcamp Europe's leading early stage investment fund and some of Europe’s most successful AI entrepreneurs.",,2015-04-30,day,7600000,USD,7600000,"Artificial Intelligence, Data and Analytics, Other, Science and Engineering, Software",Active,2022-02-07,,,,,
Beamery,https://www.crunchbase.com/organization/beamery,223000000,USD,223000000,Private,Series D,251-500,"Enterprise Software, Human Resources, Marketing Automation, Recruiting, SaaS","London, England, United Kingdom","Beamery is a talent acquisition, engagement, and retention platform that manages sourcing, hiring, and retaining of people.",,,"Abakar Saidov, Michael Paterson, Sultan Murad Saidov",http://beamery.com,For Profit,info@beamery.com,https://www.linkedin.com/company/beamery/,"Beamery is a talent acquisition, engagement, and retention platform that manages sourcing, hiring, and retaining of people. It helps companies attract, identify, and engage with candidates on one unified platform, to deliver better talent acquisition - at scale. Beamery provides the modern enterprise and its talent acquisition teams with all the tools they need to hire better, faster, and smarter than ever before by delivering exceptional candidate experiences and engaging with talent proactively across every part of the candidate journey.",$1M to $10M,2014-01-01,year,50000000,USD,50000000,"Administrative Services, Professional Services, Sales and Marketing, Software",Active,2022-12-13,,,,,
Stubben Edge,https://www.crunchbase.com/organization/stubben-edge,21200000,GBP,26730150,Private,Venture - Series Unknown,11-50,"Financial Services, FinTech, Insurance","London, England, United Kingdom",Stubben Edge is a technology-based financial services group that enables intermediaries & clients to make easy decisions about their risks.,,,Chris Kenning,https://www.stubbenedge.com,For Profit,hello@stubbenedge.com,https://www.linkedin.com/company/stubbenedge-group/,"Stubben Edge is a technology-based financial services group that enables intermediaries and their clients to make easy decisions about their risks and how to protect or save against them, putting their success at the heart of everything we do so people can get back to what really matters.",,2018-01-17,day,5600000,GBP,6843840,Financial Services,Active,2023-02-02,,,,,
Pomelo Pay,https://www.crunchbase.com/organization/pomelo-pay,14277615,USD,14277615,Private,Series A,51-100,"Financial Services, FinTech, Information Technology","London, England, United Kingdom",Pomelo Pay helps you instantly take payments using just your smartphone.,,,"Neil Cuthbert, Simon Verraest, Simon Verraest, Vincent Choi",https://www.pomelopay.com/,For Profit,info@pomelopay.com,https://www.linkedin.com/company/pomelopay/,"Pomelo Pay helps you instantly take payments using just your smartphone. You don’t need a card reader, and your customers don’t need to download an app. Better yet, you can manage your cashflow on the go – including sending payment requests, viewing funds and issuing refunds from your smartphone or PC. Register for free by downloading the Pomelo Pay app for Apple or Android.  There’s no upfront costs, no contract, and all major debit and credit card payments are accepted, as well as Apple Pay and Google Pay.",,2017-08-01,month,10000000,USD,10000000,"Financial Services, Information Technology",Active,2021-11-04,,,,,
