Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
Mimica,https://www.crunchbase.com/organization/mimica,3314784,USD,3314784,Private,Seed,1-10,"Food and Beverage, Packaging Services","London, England, United Kingdom",Temperature-sensitive labels and caps that indicate food’s true freshness,,,Solveiga Pakstaite,https://www.mimicalab.com/,For Profit,info@mimicalab.com,https://www.linkedin.com/company/mimica/about/,"Mimica Touch is a patented label or cap that turns bumpy when food or drinks should no longer be consumed, based on actual temperature conditions. It provides accurate, real-time indication of the product’s freshness with a tactile interface. This time and temperature response is calibrated to different food types to suit food suppliers' requirements.  Globally, a third of food produced is wasted (FAO, 2015), with 60% of it still being safe for consumption.  Mimica is creating the next generation of food expiry labelling that reduces food waste and improves safety. We project, based on previous research, that using Mimica Touch will reduce retail food waste by 50% and home waste by 60%. Based on these estimates and consumption data verified by Mintel and WRAP, we expect Mimica to save up to 13.6 million tonnes of our first three food groups (juice, milk and meat) from landfill per year in European households alone. Mimica is paving the way for a more efficient, less wasteful food system.",$1M to $10M,2017-01-01,year,650564,USD,650564,"Administrative Services, Food and Beverage",Active,2021-11-15,,,,,
theUp.co,https://www.crunchbase.com/organization/theup-co,7000000,GBP,9470786,Private,Series A,11-50,"Consumer, Customer Service","London, England, United Kingdom",TheUp.co builds technology which is shaping the future of hospitality,,,"Charlie Baron, Hugo Tilmouth",https://www.theup.co/,For Profit,,https://www.linkedin.com/company/theupco/about/,"Up.co is a digital innovation agency that helps brands flourish by leveraging emerging technology. The company specializes on digitization for the hospitality industry, leveraging extensive industry knowledge via existing networks and huge data sets.",,2017-01-01,year,7000000,GBP,9470786,"Other, Professional Services",Active,2022-01-04,,,,,
SamsonVT,https://www.crunchbase.com/organization/samsonvt,3800000,GBP,5087233,Private,Seed,11-50,"Information Services, Information Technology","Manchester, Manchester, United Kingdom",SamsonVT provides easy and affordable ways for After sales management.,,,"Ed Brunyee, Sam Burgess",https://samsonvt.com,For Profit,,https://www.linkedin.com/company/samsonvt,"SamsonVT solves aftersales and lifecycle management problems using immersive technology and data science.SamsonVT enables manufacturers of all sizes to have access to accurate and timely and empowers engineers on the ground, by replacing technical manuals and parts catalogs with easy-to-follow 3D models on a digital platform.",,2017-01-01,year,3800000,GBP,5087232,Information Technology,Active,2022-01-27,,,,,
Iothic,https://www.crunchbase.com/organization/iothic,4250000,GBP,5420448,Private,Seed,11-50,"Cyber Security, Information Technology, Internet, Internet of Things, Software","Oxford, Oxfordshire, United Kingdom",Iothic provides IoT end-to-end systems with post-quantum resistant security and a full interoperability communication platform.,,,Christopher Autry,https://www.iothic.io/,For Profit,wayneh@iothic.io,https://www.linkedin.com/company/iothic/about/,Iothic provides IoT end-to-end systems with post-quantum resistant security and a full interoperability communication platform.,,2017-01-01,year,,,,"Information Technology, Internet Services, Privacy and Security, Software",Active,2021-05-05,,,,,
ClickIQ,https://www.crunchbase.com/organization/clickiq,2000000,GBP,2816588,Private,Seed,1-10,"Advertising, Information Technology, Recruiting, Staffing Agency","Godalming, Surrey, United Kingdom",ClickIQ is an automated job advertising platform uses the latest AI and programmatic technology to manage.,ClickIQ acquired by Indeed,https://www.crunchbase.com/acquisition/indeed-acquires-clickiq--f71590c5,"Beverly Shaw, Richard Collins",https://www.clickiq.co.uk,For Profit,hello@clickiq.co.uk,https://www.linkedin.com/company/click-iq/,"ClickIQ is an automated job advertising platform uses the latest AI and programmatic technology to manage, track and optimise the performance of recruitment advertising in real time. Spend is focused where it’s needed most, to reach both active and passive job seekers across Indeed, Google, Facebook and an extensive network of job boards ClickIQ's experienced management team developed the ClickIQ platform out of a desire to more easily manage, monitor and optimise pay per performance recruitment advertising across multiple websites, aiming to fully maximise return on investment for this exciting new way of buying recruitment advertising",$1M to $10M,2017-05-10,day,2000000,GBP,2816588,"Administrative Services, Advertising, Information Technology, Professional Services, Sales and Marketing",Closed,2018-03-28,,,,,
HURR,https://www.crunchbase.com/organization/hurr-collective,4000000,GBP,5308701,Private,Seed,11-50,"Communities, E-Commerce, Fashion, Internet, Lifestyle, Product Design","London, England, United Kingdom","HURR is the smart way to rent your wardrobe, on-demand.",,,"Matthew Geleta, Victoria Prew",https://www.hurrcollective.com,For Profit,,https://www.linkedin.com/company/hurr-collective/,"HURR is the smart way to rent your wardrobe, on-demand. The UK's leading wardrobe rental platform allows members to share clothes and accessories, securely and in seconds. HURR has been named the “Airbnb of Fashion”, disrupting fashion ownership and paving the way towards a more sustainable future. Discover and rent curated edits of contemporary and luxury brands, accessing trend led pieces and coveted one offs. Welcome to a new way to wardrobe.",$1M to $10M,2017-11-01,month,4000000,GBP,5308700,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design, Internet Services",Active,2021-12-10,,,,,
Dinghy,https://www.crunchbase.com/organization/dinghy,1200000,USD,1200000,Private,Seed,1-10,"Financial Services, FinTech, Information Technology, Insurance, InsurTech","London, England, United Kingdom",UK-based insurance tech (insurtech) startup.,Dinghy acquired by Kingsbridge Risk Solutions,https://www.crunchbase.com/acquisition/kingsbridge-risk-solutions-acquires-dinghy--341e87e5,"Ben Wilks, Edward Woodcock, Robert Hartley",https://getdinghy.com/,For Profit,,https://www.linkedin.com/company/dinghy,"Dinghy is all about the freelancers and contractors; the developers, designers, and digital-pros that deserve better insurance.",$1M to $10M,2017-01-01,year,1200000,USD,1200000,"Financial Services, Information Technology",Active,2018-01-05,,,,,
Litta iOs app,https://www.crunchbase.com/organization/litta-ios-app,2000000,GBP,2740079,Private,Seed,1-10,"Automotive, Transportation","London, England, United Kingdom","Revolutionising waste management with 94% recycle rate. You click, We collect.",,,Aaron Georgiou,http://www.litta.co,For Profit,hi@litta.co,,"An iOS app based waste management business based in London. We connect approved licensed waste carriers with customers at the click of a button. We offer same or next day delivery of skips, junk removal or appliance removal in London.",,2017-06-01,day,2000000,GBP,2740078,Transportation,Active,2021-08-26,,,,,
Careology,https://www.crunchbase.com/organization/careology,1540000,GBP,1999756,Private,Seed,1-10,"Health Care, Information Technology, Mobile","London, England, United Kingdom",Digital Cancer Care. Helping people living and dealing with cancer make the down days more manageable & the Up Days come more often.,,,Paul Landau,https://www.careology.health,For Profit,hello@careology.health,https://www.linkedin.com/company/careology-health/,"When your health is threatened, we’ll help put you in control.  When you need support from those closest to you, we’ll help them provide it. At Careology, we believe in one simple statement. You may be a patient, but you’re still the same person you were before your diagnosis. Just with new challenges to confront. We also believe thoughtful technology really can help make things a little less complicated at a time when they’re complicated enough already",,2017-06-01,day,1120000,GBP,1442795,"Health Care, Information Technology, Mobile",Active,2019-11-14,,,,,
Route Reports,https://www.crunchbase.com/organization/route-reports,4064045,USD,4064045,Private,Seed,1-10,"Analytics, Transportation, Travel","London, England, United Kingdom",Route Reports sells predictive analytics for transport providers such as bus and train companies.,,,Connell McLaughlin,https://www.routereports.com/,For Profit,,https://www.linkedin.com/company/route-reports/,Route Reports sells predictive analytics for transport providers such as bus and train companies.,,2017-01-01,year,3929997,USD,3929997,"Data and Analytics, Transportation, Travel and Tourism",Active,2022-02-16,,,,,
Overwatch Research,https://www.crunchbase.com/organization/overwatch-research,3500000,USD,3500000,Private,Seed,11-50,Software,"Belfast, Belfast, United Kingdom",Overwatch Research provides an all-in-one experimental tracking software for vivo research.,Overwatch Research acquired by Benchling,https://www.crunchbase.com/acquisition/benchling-acquires-overwatch-research--d2ace024,"Chris Armstrong, Graham Wilsdon, Paul Wilsdon",http://overwatchresearch.com,For Profit,,https://www.linkedin.com/company/overwatchresearch,"Overwatch Research provides an all-in-one experimental tracking software for Vivo research. Overwatch Research affords to Save time, reduce error and increase collaboration in the lab.",,2017-01-01,year,3500000,USD,3500000,Software,Active,2021-10-19,,,,,
Pixion Games,https://www.crunchbase.com/organization/pixion-games,2000000,USD,2000000,Private,Seed,1-10,"Computer, Video Games","London, England, United Kingdom",Pixion Games is a studio focused on building competitive esports games for mobile device.,,,Kam Punia,https://pixiongames.com/,For Profit,,https://www.linkedin.com/company/pixion-games/,Pixion is a blockchain-powered system in which participants compete for rewards. Competitive multiplayer games should be simple to learn and enjoyable to play. Pixion uses blockchain to bring value to competition and provide governance to communities.,$1M to $10M,2017-01-01,year,2000000,USD,2000000,"Consumer Electronics, Gaming, Hardware",Active,2019-07-16,,,,,
