Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
Meal IQ,https://www.crunchbase.com/organization/meal-iq,120000,USD,120000,Private,Pre-Seed,1-10,"Apps, E-Commerce, Food and Beverage, Mobile, Software","London, England, United Kingdom",Meal IQ is an intelligent meal planning and shopping app for people on diets or who have food intolerances.,,,Ariya Priyasantha,http://www.getmealiq.com,For Profit,,,"Meal IQ is a platform for healthy eating that gives businesses the tools they need to quickly and effectively create the greatest healthy eating experiences. Through personalized meal planning, automatic grocery buying at online supermarkets, and nutrition counseling, their services engage the customers.",,2016-04-01,day,120000,USD,120000,"Apps, Commerce and Shopping, Food and Beverage, Mobile, Software",Active,2019-02-04,,,,,
ChewyMoon,https://www.crunchbase.com/organization/chewymoon,679930,GBP,878787,Private,Equity Crowdfunding,1-10,"Children, E-Commerce, Food and Beverage, Nutrition, Snack Food, Subscription Service","London, England, United Kingdom",ChewyMoon is an online snack retailer delivering all-natural lunchbox and after-school snacks to homes via post.,,,"Lijo Sebastian Jose, Nick Christensen, Verena Klanner",,For Profit,hello@chewymoon.com,https://www.linkedin.com/company-beta/11101137/,"Backed by the founders of Hello Fresh and Fabulous Bakin Boys, ChewyMoon is the UK’s first customisable subscription snack box for kids. The snack box caters to the age-appropriate nutritional needs of the child, and has a flavour rating system. We make it easy for parents to influence their child’s future eating habits by introducing nutrition and discovery of new flavours in a fun way. Priced at £4.99, there are five snacks in every box, one for each school day. There is a large variety of fruit-based snacks on offer, each providing the child with one of his/her recommended ‘5 A Day’ portions of fruit and vegetables. ChewyMoon snacks cover the entire spectrum – sweet and salty, natural and baked and exotic and close-to-home. Illustrated comics, collectible cards and toys depict the fight between the good and the bad. The snack box is designed to capture kids’ imaginations, creating a formative impact on kids’ eating habits for later life. The driven and passionate founding team comprise a registered nutritionist with a background in child nutrition, a digital marketing expert with strong experience in selling kids food products to mums, an ex-investment banker with a track record in successfully launching new products and a  performance designer with a specialisation in creating illustrations for kids.",,2015-12-15,day,369860,GBP,485441,"Commerce and Shopping, Community and Lifestyle, Food and Beverage, Health Care, Other",Closed,2018-08-01,,,,,
Zlick,https://www.crunchbase.com/organization/zlick,45000,EUR,49377,Private,Non-equity Assistance,1-10,FinTech,"London, England, United Kingdom","Zlick is a Fintech start up that enables publishers, classifieds and video on demand companies to monetize their viewership.",,,"Erki Koldits, Niroshan Balas",https://www.zlick.it/,For Profit,erki@zlick.it,https://www.linkedin.com/company/zlick.it/?originalSubdomain=in,"Zlick (www.zlick.it) is a Fintech start up that enables publishers, classifieds and video on demand companies to monetize their viewership – They have developed a seamless technology to make one click payment for subscriptions and content purchases a reality! They are a fully funded start up founded by Estonian, Swiss and German entrepreneurs. With already 100% market share in Estonia and after growing more than 50% their topline every month, they are expanding all over Europe very fast. Zlick was part of the 2016 NexusLab accelerator cohort in Zürich and has presented itself at many trade events in Europe and Japan.",,2016-01-01,year,,,,Financial Services,Active,2020-10-01,,,,,
Cyra,https://www.crunchbase.com/organization/cyra,10000,GBP,13304,Private,Seed,1-10,"Artificial Intelligence, Machine Learning, Recruiting, Software, Staffing Agency","London, England, United Kingdom","Cyra aiming to make the hiring process cost effective for the employers of small to medium businesses, by providing AI recruiting assistant.",,,"Seyed Saeid Masoumzadeh, Sheenu Chawla",https://www.fifthgeek.com,For Profit,hello@cyra.ai,https://www.linkedin.com/company/cyra---your-ai-recruitment-assistant,"Cyra, a smart AI based recruiting assistant, is using the principals of intelligent virtual assistants, machine learning and natural language processing to disrupt the existing recruitment industry that has been inefficient, costly and laborious for ages. Cyra is providing employers a new approach to recruitment by helping them hire exactly the candidates they are looking for and assisting them to automate their hiring workflow.",$1M to $10M,2016-01-01,year,10000,GBP,13304,"Administrative Services, Artificial Intelligence, Data and Analytics, Professional Services, Science and Engineering, Software",Active,2016-09-08,,,,,
TRAKTI,https://www.crunchbase.com/organization/trakti,119701,USD,119701,Private,Grant,11-50,"Blockchain, Contact Management, Enterprise Software, Industrial Automation, Information Technology, Legal Tech, Procurement, Sales Automation, Supply Chain Management","London, England, United Kingdom","Trakti is a unified platform for smart, self executing, self enforcing and compliant contract.",,,"Luigi Telesca, MD Mahfuzul Islam, Nevio Boscariol",http://www.trakti.com,For Profit,info@trakti.com,https://www.linkedin.com/company/trakticom,Trakti is the first contract negotiation and management platform integrated in the blockchain.,Less than $1M,2016-01-01,year,10000,CHF,10315,"Information Technology, Manufacturing, Other, Professional Services, Sales and Marketing, Science and Engineering, Software, Transportation",Active,2018-09-03,,,,,
Repay Solutions,https://www.crunchbase.com/organization/repay-solutions,220000,GBP,297658,Private,Pre-Seed,1-10,"Banking, Developer APIs, Financial Services, FinTech, Payments","London, England, United Kingdom",Over The Top payment platform connecting businesses to the latest real-time payments innovations without changing bank.,,,George Robbins,https://www.repay.solutions,For Profit,hello@repay.solutions,https://www.linkedin.com/company/repay-solutions,"Repay Solutions is an innovative Payment Platform which enables businesses to Receive, Validate and Pay B2B and B2C payouts seamlessly. As an Over The Top (OTT) payment platform, we connect businesses to the latest real-time payments innovations through a compelling customer experience without the need to change bank.  Businesses need a business solution and not merely more tech to connect the ‘last mile’ of a payment.  Our platform offers solutions for account payables through supplier onboarding, invoice/PO matching, Request2Pay links and dynamic financing to gig marketplaces processing mass payouts via our API across multiple payment channels (bank transfer and push2card). The platform is built on an e-money infrastructure and utilises Open Banking Payments to ensure a seamless experience.",,2016-09-02,day,220000,GBP,297657,"Financial Services, Lending and Investments, Payments, Software",Active,2017-11-30,,,,,
HyperJar,https://www.crunchbase.com/organization/hyperjar,,,,Private,,51-100,"CRM, FinTech, Loyalty Programs, Payments, Personal Finance","London, England, United Kingdom","HyperJar is a Free digital payments, planning and presonalised rewards platform.",,,"Mat Megens, Paul Rolles",https://hyperjar.com,For Profit,support@hyperjar.com,https://www.linkedin.com/company/hyperjar/,"HyperJar is a free app that helps you divide money into digital jars, so you can feel more in control. Personal budgeting; instant sharing for joint expenses; free kids cards and app for 6-17s; spending control features; unique 'money on' rewards with UK brands.",$1M to $10M,2016-01-01,year,,,,"Financial Services, Information Technology, Payments, Sales and Marketing, Software",Active,,,,,,
Bubble Student,https://www.crunchbase.com/organization/bubble-student,430320,GBP,566056,Private,Equity Crowdfunding,1-10,"Apps, Internet, Marketplace","London, England, United Kingdom",Bubble Student is a student property marketplace.,,,"Felix Henderson, Solomon Wright, Will Martin",https://www.bubblestudent.co.uk/,For Profit,,https://www.linkedin.com/company/bubble-student/,"Bubble Student is a platform that lists over 200,000 student rooms. Students can find their house, view it (traditionally and virtually) and sign the contract without leaving their sofa. The platform uses intelligent property suggestion (AI & machine learning), instant viewing scheduling and a group chat feature to simplify the search process. Bubble Student is an app that helps students sort their deposit, rent and even their bills, all at the touch of a button.",,2016-01-01,year,430320,GBP,566055,"Apps, Commerce and Shopping, Internet Services, Software",Closed,2018-10-15,,,,,
Crowdholding,https://www.crunchbase.com/organization/crowdholding,343000,USD,343000,Private,Seed,1-10,"File Sharing, Social Media, Social Network","London, England, United Kingdom","Crowdholding connects the crowd with entrepreneurs, allowing you to give feedback and ideas for future revenue.",,,"Aleks Bozhinov, Ethan Clime, Henry Ashley-Cooper",http://crowdholding.com,For Profit,hello@crowdholding.com,,A Decentralized Open Innovation Platform that connects businesses with supporters.,,2016-08-01,day,310000,USD,310000,"Internet Services, Media and Entertainment, Software",Active,2017-09-01,,,,,
Brainbroker,https://www.crunchbase.com/organization/brainbroker,150000,GBP,216963,Private,Seed,1-10,"Advertising, Consulting, Digital Marketing, Internet","London, England, United Kingdom",Brainbroker is a digital agency that uses data-driven marketing techniques to generate customers for its client.,,,"Jonathan Lemer, Larry Kotch, Sebastian Shaw",https://www.brainbroker.net,For Profit,info@brainbroker.net,,"Brainbroker is a new kind of digital agency built to serve small and ambitious companies.  The company helps to build a fantastic digital presence, supercharge your online marketing, and use data to grow y business. Brainbroker is a team of digital project managers supported by a global network of 850+ hand-picked tech freelancers.  The company was founded in 2015 and based in London, England.",Less than $1M,2015-12-08,day,150000,GBP,216963,"Advertising, Internet Services, Professional Services, Sales and Marketing",Active,2016-03-20,,,,,
