Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
IVC Evidensia,https://www.crunchbase.com/organization/ivc-evidensia,3500000000,EUR,4241123631,Private,Private Equity,1001-5000,"Health Care, Hospital, Non Profit, Pet, Veterinary","Bristol, Bristol, City of, United Kingdom",IVC Evidensia is a veterinary clinic and hospital provides services and help the animals.,,,,http://www.ivcevidensia.com,For Profit,contact@ivcevidensia.com,https://www.linkedin.com/company/ivc-evidensia/,"IVC Evidensia is a company that offers veterinary services and has a network of more than 2,600 hospitals and clinics with over 41,000 veterinarians, nurses, referral specialists, and other employees working there. IVC Evidensia, which was founded in 2011, uses a decentralized strategy to foster innovation and clinical flexibility while balancing these aspects with integrated support services including purchasing, veterinary consultants, and clinical boards.",,2019-01-01,year,3500000000,EUR,4241123631,"Community and Lifestyle, Health Care, Other",Active,2021-02-09,,,,,
Doccla,https://www.crunchbase.com/organization/doccla,17400000,GBP,20081083,Private,Series A,1-10,"Big Data, Health Care, Information Technology, Medical, Wearables","London, England, United Kingdom",Doccla is the virtual ward company. We are the pioneers of tech-agnostic virtual wards.,,,"Dag Larsson, Martin Ratz",https://www.doccla.com,For Profit,hello@doccla.com,https://www.linkedin.com/company/doccla,"Doccla is the virtual ward company. We are the pioneers of tech-agnostic virtual wards. We partner with care organisations to enable early discharge and prevent hospital readmission by monitoring patients remotely using best of breed devices.  Doccla’s Covid-19 support service evolved from a research project we were running for the NHS, and was designed collaboratively with Northampton General Hospital, where the service is now in live use.",,2019-01-01,month,15000000,GBP,16757323,"Consumer Electronics, Data and Analytics, Hardware, Health Care, Information Technology",Active,2022-09-29,,,,,
Ivy Farm Technologies,https://www.crunchbase.com/organization/ivy-farm-technologies,31400000,GBP,40878892,Private,Series A,51-100,"AgTech, Food and Beverage","Oxford, Oxfordshire, United Kingdom","Spun out of Oxford University, a purpose driven high-tech food company creating cultivated meat that’s better for animals, people and planet",,,"Cathy Ye, Russ Tucker",https://www.ivy.farm/,For Profit,azamat@ivy.farm,https://www.linkedin.com/company/ivyfarm/,"Here at Ivy Farm, we’re an inquisitive bunch of bioengineers and scientists who love animals, love the planet, but also love bacon sandwiches. What we don’t love is the scary and damaging effects of industrialised farming. When we realised that tasty, sustainable meat didn’t exist, we decided to make it.  We use novel technology created at the University of Oxford to grow real mince meat free from antibiotics. It’s called cultivated meat. It’s high in protein, low in saturated fat and tastes fantastic in sausages, meatballs or a spag bol.  With global demand for meat only set to grow, this is big news for animals, people and planet. So watch this space – because science just got juicy.",,2019-10-01,month,25000000,GBP,32558569,"Agriculture and Farming, Food and Beverage",Active,2022-04-11,,,,,
KatKin,https://www.crunchbase.com/organization/katkin,28100000,USD,28100000,Private,Series A,51-100,"Consumer Goods, E-Commerce, Health Care, Internet, Pet","London, England, United Kingdom","When it comes to cat health, we love hard. All science. No shortcuts.",,,"Brett O'Farrell, Nikki O'Farrell",https://www.katkin.com/,For Profit,meow@katkin.club,https://www.linkedin.com/company/katkin,"For uncompromising cat parents who want the best, KatKin goes hardcore for cat health: cutting the fluff, thinking fresh and channelling hardcore love into industry-wide change. #LoveHard",,2019-04-01,day,22000000,USD,22000000,"Commerce and Shopping, Community and Lifestyle, Consumer Goods, Health Care, Internet Services",Active,2022-06-01,,,,,
Swapp,https://www.crunchbase.com/organization/buildos,7000000,USD,7000000,Private,Seed,11-50,"Artificial Intelligence, Big Data, Construction, Information Technology, Real Estate, Software","London, England, United Kingdom",Swapp aims to disrupt the current planning methodologies by providing an AI-driven end-to-end planning service.,,,"Adi Shavit, Eitan Tsarfati, NOAM GAT",https://www.swapp.net/,For Profit,info@swapp.net,https://www.linkedin.com/company/swapp-social,Swapp aims to disrupt the current planning methodologies by providing an Ai-driven end-to-end planning service. The platform enables real estate developers and construction professionals to upload their asset' drawings and programmatic requirements to be analyzed and planned using different sources of data and the power of artificial intelligence.,,2019-02-01,day,7000000,USD,7000000,"Artificial Intelligence, Data and Analytics, Information Technology, Real Estate, Science and Engineering, Software",Active,2021-01-20,,,,,
Komi,https://www.crunchbase.com/organization/komi,4100000,GBP,5016015,Private,Seed,1-10,,"London, England, United Kingdom",Komi is building a home on the internet for the world's top talent.,,,Lewis Crosbie,https://www.komi.io,For Profit,,https://www.linkedin.com/company/saludo/,"Komi is a personalized website page builder tool that connects influencers and celebrities. It provides a central hub or ""home on the internet"" for content creators, musicians, athletes, celebrities, and other creative talent and personalities to customize a landing page that promotes their latest podcast episode, YouTube video, music album, merch drops, tour dates, meet-and-greet opportunities, social media accounts, and so on. A Komi-powered landing page enables creators of all levels to natively consolidate all of their offerings into a beautiful, fully-personalized hub.",,2019-10-17,day,4100000,GBP,5016014,,Active,2022-12-08,,,,,
Peckwater Brands,https://www.crunchbase.com/organization/peckwater-brands,18000000,GBP,22291219,Private,Series A,11-50,"Brand Marketing, Food Delivery, Franchise, Training","London, England, United Kingdom",Peckwater Brands is a provider of delivery franchises to kitchen operators.,,,"Leo Bradshaw, Sam Martin",https://www.peckwaterbrands.com/,For Profit,info@peckwaterbrands.com,https://www.linkedin.com/company/peckwater-brands,"Peckwater Brands is a provider of delivery franchises to kitchen operators. The company provides existing kitchen operators with fully-serviced food concepts which include branding, platform listings, suppliers, recipes, packaging, staff training, and technology.",,2019-01-01,year,15000000,GBP,18213918,"Education, Food and Beverage, Other, Sales and Marketing, Transportation",Active,2022-06-13,,,,,
OutThink,https://www.crunchbase.com/organization/outthink,13803545,USD,13803545,Private,Seed,11-50,"Cyber Security, Education, Enterprise Software, Information Technology, Privacy, SaaS","London, England, United Kingdom",Cybersecurity human risk management platform (SaaS),,,Flavius Plesu,https://www.outthink.io,For Profit,flavius@outthink.io,https://www.linkedin.com/company/outthink-io/,"OutThink is a cyber security start-up, headquartered in London, UK. Recognised by Gartner and Forrester for innovation, we transform the way companies engage with their employees to educate, change behaviours and build a risk aware culture. Our award-winning human risk management platform (SaaS) is built to identify and reduce risky workforce behaviours.  OutThink brings an innovative solution built by CISOs for CISOs, to help address the growing demand for fully trained employees in the fight against growing cyber threats.",,2019-02-13,day,10000000,USD,10000000,"Education, Information Technology, Privacy and Security, Software",Active,2022-10-18,,,,,
RAVIN,https://www.crunchbase.com/organization/ravin,23000000,USD,23000000,Private,Series A,11-50,"Auto Insurance, Automotive, Autonomous Vehicles, Machine Learning, Software","London, England, United Kingdom","Ravin inspects vehicles using everyday mobile or stationary cameras, creating trust in car rental, sharing, sales and insurance.",,,"Eliron Ekstein, Roman Sandler",http://ravin.ai,For Profit,info@ravin.ai,https://www.linkedin.com/company/ravin-ai,"Ravin uses completely autonomous artificial intelligence to inspect vehicles using everyday mobile or stationary cameras, creating trust in car rental, sharing, sales and insurance.",,2018-12-20,day,15000000,USD,15000000,"Artificial Intelligence, Data and Analytics, Financial Services, Software, Transportation",Active,2021-03-16,,,,,
CarbonChain,https://www.crunchbase.com/organization/carbonchain-io,125000,USD,125000,Private,Seed,1-10,"Logistics, Software, Supply Chain Management","London, England, United Kingdom",CarbonChain provides a platform that enables companies in the polluting industries to track their supply chain greenhouse gas emissions.,,,"Adam Hearne, Jeremiah Smith, Roheet Shah, Yury Oparin",https://carbonchain.com,For Profit,info@carbonchain.io,https://www.linkedin.com/company/carbonchain-io,"CarbonChainp is a provider of a platform that enables companies in the polluting industries such as metals and mining, oil and gas, and agriculture to track their supply chain greenhouse gas emissions that help them track their transition to the low-carbon economy. The platform digitizes the supply chain to foster transparency, enhance security, and drive efficiencies and cost savings end to end across supply chains. It supports a wide range of hard and soft commodities with its database of greenhouse gas emissions factors covering individual assets from mines to ships. CarbonChain enables commodities companies to identify their highest polluting transactions and take the steps necessary to protect their supply chains against rising carbon prices while unlocking the immediate benefits of doing so, from lower interest rates to ESG leadership recognition.",,2019-01-01,year,,,,"Software, Transportation",Active,2021-10-26,,,,,
Comma,https://www.crunchbase.com/organization/comma-8b4f,4540000,GBP,6295869,Private,Seed,11-50,"Financial Services, Payments","London, England, United Kingdom","Comma is a platform that makes it easy for businesses to pay salaries, taxes, and invoices by revolutionizing the payments system.",Comma acquired by Weavr,https://www.crunchbase.com/acquisition/weavr-9646-acquires-comma-8b4f--6266dd2d,Tom Beckenham,https://usecomma.com/,For Profit,hello@usecomma.com,https://www.linkedin.com/company/usecomma,"Comma is a platform that makes it easy for businesses to pay salaries, taxes, and invoices by revolutionizing the payments system.",,2019-01-01,year,4340000,GBP,6021764,"Financial Services, Payments",Active,2021-08-06,,,,,
