Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
Sprout.ai,https://www.crunchbase.com/organization/blockclaim,14759197,USD,14759197,Private,Series A,11-50,"Artificial Intelligence, Health Insurance, Image Recognition, Information Technology, Insurance, InsurTech, Natural Language Processing, Software","London, England, United Kingdom","Sprout.ai, the advanced claims automation solution, harnessing the power of Contextual AI to revolutionise the insurance experience",,,Raphael Guth,https://www.sprout.ai,For Profit,n.thone@sprout.ai,https://www.linkedin.com/company/sproutai/,"Sprout.ai, the advanced claims automation solution, harnesses the power of Contextual AI to revolutionise the insurance experience for global insurers and their consumers alike. The solution leverages proprietary Optical Character Recognition (OCR) and Natural Language Processing (NLP) technologies to deliver significantly reduced claim settlement times, increased fraud detection and industrial grade security to insurers. The solution is already deployed across three continents focusing on the property, motor and health insurance verticals. www.sprout.ai.",$1M to $10M,2018-03-01,month,11000000,USD,11000000,"Artificial Intelligence, Data and Analytics, Financial Services, Information Technology, Science and Engineering, Software",Active,2021-05-05,,,,,
Landytech,https://www.crunchbase.com/organization/landytech,17907814,USD,17907814,Private,Series B,51-100,"Software, Web Apps","London, England, United Kingdom","Landytech offers software based investment reporting solutions to asset managers, family offices, and fiduciaries.",,,Benjamin Mouté,https://landytech.com,For Profit,info@landytech.com,https://www.linkedin.com/company/landytech/,"Landytech is a software company that develops next-generation software platforms for investment reporting and risk analytics for family offices, asset managers, and fiduciaries. It also offers to empower the modern investor with automated investment reporting, risk management, and data aggregation.",$1M to $10M,2018-01-01,year,9800000,GBP,11907814,"Apps, Software",Active,2023-02-13,,,,,
Acin,https://www.crunchbase.com/organization/acin,36000000,USD,36000000,Private,Series B,101-250,"Financial Services, FinTech, Information Services, Information Technology","London, England, United Kingdom",Acin is transforming the banking industry’s approach to non-financial risk.,,,Paul Ford,https://acin.com/,For Profit,info@acin.com,https://www.linkedin.com/company/acin-ltd,"Acin is a market-defining fintech company that is on a mission to make banks safer and transform the financial industry’s approach to non-financial risk, through the use of data.",$1M to $10M,2018-01-01,year,24000000,USD,24000000,"Financial Services, Information Technology",Active,2022-12-15,,,,,
AltoVita,https://www.crunchbase.com/organization/altovita,7920000,GBP,9768249,Private,Series A,11-50,"Business Travel, Rental Property, Software, Travel, Travel Accommodations","London, England, United Kingdom",AltoVita is a proptech company that provides enterprise software with a human-centric approach to the corporate accommodations sector.,,,"Karolina Saviova, Vivi Cahyadi Himmel",https://www.altovita.com,For Profit,booking@altovita.com,https://www.linkedin.com/company/altovita/,"AltoVita powers the corporate accommodations sector with enterprise software layered with a human-centric approach, providing every traveler with precisely what they need. AltoVita’s technology creates a cloud-based bridge between the highly fragmented property distribution system and Global 2000 companies, SMEs, and business travelers, reducing the legacy 48-to-72-hour bidding process to a few minutes. The fully customizable platform provides instant access to a diverse network of 1 million+ housing options worldwide – including serviced apartments, professionally managed homes, aparthotels, and co-living – with the ability to sort by desired amenities, pet friendliness, sustainability scores, and more. All properties are fully vetted and verified to provide a duty of care and compliance, backed by our extensive Four-Tier Quality Control system. AltoVita’s fast-growing global footprint currently spans 165 countries and 1,238 cities. They are headquartered in London, with regional offices in Singapore and Dallas, TX.",,2018-01-01,year,7600000,GBP,9343622,"Real Estate, Software, Travel and Tourism",Active,2022-12-02,,,,,
Refeyn,https://www.crunchbase.com/organization/arago-biosciences,30000000,USD,30000000,Private,Series A,11-50,"Biotechnology, Life Science","Oxford, Oxfordshire, United Kingdom",Refeyn is specialising in label-free single molecule imaging and mass measurement.,,,"Justin Benesch, Philipp Kukura",https://www.refeyn.com/,For Profit,info@aragobio.com,https://www.linkedin.com/company/refeyn/,Arago Biosciences is specialising in label-free single molecule imaging and mass measurement.,,2018-01-01,year,30000000,USD,30000000,"Biotechnology, Science and Engineering",Active,2020-11-11,,,,,
Peptone,https://www.crunchbase.com/organization/peptone-the-protein-intelligence-company,42443951,USD,42443951,Private,Series A,11-50,"Biotechnology, Pharmaceutical","London, England, United Kingdom",We are a translational biophysics company focusing on the discovery of novel therapeutics against intrinsically disordered proteins.,,,"Kamil Tamiola, Matt Heberling",https://peptone.io,For Profit,partnering@peptone.io,https://www.linkedin.com/company/peptone-inc./,We are the first in class pre-clinical translational biophysics company focusing on the discovery of novel therapeutics against intrinsically disordered targets.,,2018-01-01,year,40000000,USD,40000000,"Biotechnology, Health Care, Science and Engineering",Active,2022-06-09,,,,,
Vauban,https://www.crunchbase.com/organization/vauban-4b11,7275000,GBP,9635548,Private,Seed,11-50,"Financial Services, FinTech, Information Technology, Legal, Legal Tech","London, England, United Kingdom",Vauban is the easiest way to pool & deploy capital to invest in private companies.,Vauban acquired by Carta,https://www.crunchbase.com/acquisition/eshares-acquires-vauban-4b11--17692c42,"Rémy Astié, Ulric Musset",https://vauban.io,For Profit,hello@vauban.io,https://www.linkedin.com/company/vauban-tech/,"Vauban is a tech company reshaping the world of private investing. The platform makes it easier, faster, and more cost-effective for anyone to co-invest in private companies. With Vauban, you can easily create your Syndicate online, start sharing your deal flow and let your network co-invest with you in startups. Vauban has automated the SPV & funds setup process.",$10M to $50M,2018-03-12,day,4700000,GBP,6269090,"Financial Services, Information Technology, Professional Services",Active,2021-11-26,,,,,
Karma Kitchen,https://www.crunchbase.com/organization/karma-kitchen,352000000,GBP,453078025,Private,Series A,11-50,"Food and Beverage, Food Delivery, Food Processing, Real Estate, Service Industry","London, England, United Kingdom",Karma Kitchen is a provider of shared and private kitchen spaces used for businesses to grow and scale.,,,"Francesca Newton, Georgina Newton",https://www.karmakitchen.co/,For Profit,eccie@karmakitchen.co,https://www.linkedin.com/company/karma-kitchen/about/,"Karma Kitchen is a provider of shared and private kitchen spaces used for businesses to grow and scale. Its services include a workspace that encompasses the full needs of food and drinks business with everything from kitchen porters, community managers to top of the range equipment that enables food entrepreneurs and businesses to have cheap shared kitchen spaces.",$100M to $500M,2018-01-01,year,100000000,GBP,136770092,"Food and Beverage, Other, Real Estate, Transportation",Active,2022-01-14,,,,,
Oxwash,https://www.crunchbase.com/organization/oxwash,15819993,GBP,19411181,Private,Series A,51-100,"CleanTech, Home Services, Laundry and Dry-cleaning, Logistics","Oxford, Oxfordshire, United Kingdom",Oxwash is a provider of sustainable on-demand laundry and wet and dry cleaning services for all.,,,"Aron D'Souza, Kyle Grant, Thomas de Wilton",https://www.oxwash.com,For Profit,info@oxwash.com,https://www.linkedin.com/company/oxwash,"Oxwash is a provider of sustainable on-demand laundry and wet and dry cleaning services for all. It uses a combination of electric cargo bikes as well as its own fleet of electric vans and DPDs electric vehicle service for a nationwide zero-emission logistics footprint. The company's aim is for clinically-clean, net zero carbon emissions for the whole process, from the collection, through washing and back to delivery. Oxwash was founded by Dr. Kent Grant in 2018 and is based in Oxford, United Kingdom.",,2018-01-01,day,10000000,GBP,11658503,"Clothing and Apparel, Real Estate, Sustainability, Transportation",Active,2022-08-30,,,,,
Yoello,https://www.crunchbase.com/organization/yoello,20200000,USD,20200000,Private,Series A,11-50,"Banking, Blockchain, E-Commerce, Financial Services, FinTech, Mobile Payments, Payments","Cardiff, Cardiff, United Kingdom",Yoello is a payments platform building infrastructure that connects banks and payment networks to merchants consumers.,,,"Anton Manley, Sina Yamani",https://yoello.com,For Profit,hello@yoello.com,https://www.linkedin.com/company/10904722/admin/,"Yoello is a payments platform building infrastructure that connects banks and payment networks to merchants' consumers. It allows its users to order and pay for food and drink safely from their table with no staff contact, no physical menus, no cash, and no queues. The company was founded in 2017 and is based in Cardiff, United Kingdom.",,2018-09-30,day,9400000,USD,9400000,"Commerce and Shopping, Financial Services, Lending and Investments, Mobile, Other, Payments, Software",Active,2022-11-17,,,,,
